user ID,session ID,timestamp
1051,1092,1389225600
1052,1093,1384387200
1053,1094,1379462400
1054,1095,1377388800
1055,1096,1375488000
1056,1097,1375228800
1057,1098,1374710400
1058,1099,1405296000
1059,1100,1404345600
643,1101,1402617600
227,1102,1401840000
1060,1103,1397606400
1061,1104,1397433600
1062,1105,1395964800
1063,1106,1394582400
1064,1107,1393545600
1065,1108,1391644800
1066,1109,1390176000
1067,1110,1386201600
1068,1111,1384992000
1069,1112,1380758400
1070,1113,1405036800
1071,1114,1404172800
1072,1115,1404086400
1073,1116,1401321600
1074,1117,1400284800
1075,1118,1400198400
1076,1119,1399680000
1077,1120,1397088000
1078,1121,1392595200
1079,1122,1391385600
1080,1123,1389744000
1081,1124,1381708800
1082,1125,1378166400
1083,1126,1377129600
1084,1127,1376438400
1085,1128,1376006400
797,1129,1375833600
1086,1130,1405728000
1087,1131,1399420800
1088,1132,1399248000
1089,1133,1398384000
1090,1134,1397865600
1091,1135,1395878400
1092,1136,1391126400
1093,1137,1373500800
1094,1138,1405036800
1095,1139,1404864000
1096,1140,1404432000
1097,1141,1403740800
1098,1142,1397952000
1099,1143,1392336000
1100,1144,1391904000
836,1145,1391731200
1101,1146,1391558400
1102,1147,1389916800
1103,1148,1389139200
1104,1149,1385942400
1105,1150,1378684800
1106,1151,1377734400
1107,1152,1376611200
836,1153,1373846400
1108,1154,1373760000
1109,1155,1400803200
1110,1156,1388188800
1111,1157,1387152000
732,1158,1400716800
1112,1159,1393718400
1113,1160,1381881600
