user ID,bundle ID,timestamp
386,858,1403740800
386,859,1403740800
387,1359,1403481600
387,1360,1403481600
388,1332,1402963200
388,1333,1402963200
388,1334,1402963200
389,25,1402790400
389,26,1402790400
390,961,1402012800
390,962,1402012800
391,529,1402012800
391,894,1384992000
391,895,1384992000
392,954,1401408000
393,1497,1401321600
393,1498,1401321600
394,1019,1401062400
394,1020,1401062400
395,681,1400025600
395,682,1400025600
396,575,1399420800
396,576,1399420800
396,577,1399420800
397,1429,1399075200
398,455,1398384000
398,456,1398384000
399,559,1398211200
399,560,1398211200
399,561,1398211200
399,562,1398211200
399,563,1398211200
400,294,1398124800
401,1174,1397692800
402,429,1397347200
402,430,1397347200
403,1162,1397347200
403,1163,1397347200
403,1673,1395014400
403,1674,1395014400
403,1675,1395014400
403,1676,1395014400
404,1195,1397260800
404,1196,1397260800
405,49,1397088000
405,50,1397088000
406,1191,1397088000
407,845,1396742400
407,846,1396742400
408,166,1396396800
408,167,1396396800
408,168,1396396800
408,169,1396396800
408,970,1381708800
408,971,1381708800
408,972,1381708800
408,973,1381708800
408,974,1381708800
409,1076,1396396800
409,1077,1396396800
409,581,1403481600
410,490,1396396800
410,491,1396396800
410,492,1396396800
411,1307,1396224000
412,1189,1396051200
412,1190,1396051200
413,288,1395964800
413,289,1395964800
413,290,1395964800
414,1006,1395878400
414,1007,1395878400
414,1008,1395878400
415,547,1395446400
416,419,1395446400
416,420,1395446400
416,421,1395446400
417,383,1395014400
417,384,1395014400
417,385,1395014400
417,386,1395014400
417,1731,1395187200
417,1732,1395187200
417,1733,1395187200
417,1734,1395187200
417,1735,1395187200
418,1667,1394928000
419,1698,1394928000
420,193,1394755200
420,194,1394755200
421,1337,1394409600
422,649,1394323200
423,1778,1394064000
423,1779,1394064000
424,159,1394064000
425,88,1393718400
426,149,1393459200
426,150,1393459200
427,1349,1392768000
427,1350,1392768000
427,1351,1392768000
428,84,1392076800
428,85,1392076800
428,86,1392076800
429,1250,1391990400
430,436,1391040000
431,5,1390953600
432,467,1390867200
432,468,1390867200
432,469,1390867200
432,470,1390867200
432,471,1390867200
433,79,1390608000
434,1128,1390262400
434,1129,1390262400
434,1130,1390262400
435,1239,1390176000
436,589,1390176000
436,590,1390176000
437,1684,1389744000
437,1685,1389744000
438,1714,1389312000
438,1715,1389312000
439,507,1389312000
439,508,1389312000
440,1002,1388880000
440,1003,1388880000
441,908,1388880000
441,909,1388880000
441,910,1388880000
441,911,1388880000
442,699,1388620800
443,205,1388534400
444,1214,1388361600
444,1215,1388361600
445,1554,1388361600
445,1555,1388361600
445,1556,1388361600
446,1414,1387756800
446,1415,1387756800
447,1136,1387584000
447,1137,1387584000
447,153,1385337600
447,154,1385337600
447,155,1385337600
447,156,1385337600
448,51,1387584000
448,52,1387584000
448,53,1387584000
448,54,1387584000
449,710,1387411200
449,711,1387411200
450,1320,1387238400
450,1321,1387238400
451,363,1387152000
452,959,1387065600
452,960,1387065600
453,774,1386720000
453,775,1386720000
453,776,1386720000
454,1750,1386547200
454,1751,1386547200
455,1575,1385856000
456,282,1385856000
457,102,1385596800
457,103,1385596800
457,104,1385596800
457,105,1385596800
458,1557,1385078400
459,847,1385078400
460,697,1384560000
461,1205,1384473600
462,1427,1384128000
462,1428,1384128000
463,249,1383955200
463,250,1383955200
464,1517,1383782400
465,1328,1383782400
465,1329,1383782400
466,1109,1383696000
467,344,1383609600
468,1729,1383436800
468,1730,1383436800
469,379,1383177600
469,380,1383177600
470,117,1382918400
471,14,1381449600
471,15,1381449600
472,1559,1381449600
473,1122,1381276800
473,1123,1381276800
474,1582,1381104000
474,1583,1381104000
474,296,1392940800
474,297,1392940800
475,570,1380931200
475,571,1380931200
476,426,1380067200
476,427,1380067200
476,428,1380067200
477,1248,1379721600
478,472,1379203200
479,1612,1378598400
479,1613,1378598400
480,1108,1378425600
481,525,1377475200
481,526,1377475200
482,1281,1377129600
482,1282,1377129600
483,1330,1377043200
483,1331,1377043200
484,1457,1376784000
485,1699,1376784000
485,1700,1376784000
486,1126,1376179200
486,1127,1376179200
487,1470,1376092800
487,1471,1376092800
487,1472,1376092800
488,1259,1375920000
488,1260,1375920000
488,1261,1375920000
489,692,1375142400
489,693,1375142400
489,694,1375142400
489,695,1375142400
490,944,1375142400
490,945,1375142400
491,446,1375056000
491,447,1375056000
492,773,1374278400
493,1752,1373328000
493,94,1403827200
493,95,1403827200
493,96,1403827200
493,97,1403827200
493,98,1403827200
493,99,1403827200
494,1616,1373155200
494,1617,1373155200
494,1618,1373155200
494,1619,1373155200
495,886,1405900800
496,192,1405814400
497,1316,1405728000
497,1317,1405728000
498,1509,1405728000
498,1510,1405728000
499,143,1405382400
500,330,1405382400
500,331,1405382400
500,332,1405382400
501,1057,1405036800
501,1058,1405036800
502,825,1405036800
502,826,1405036800
503,516,1404950400
504,262,1404864000
504,263,1404864000
504,264,1404864000
504,265,1404864000
505,591,1404777600
505,592,1404777600
506,896,1404777600
506,897,1404777600
506,898,1404777600
506,899,1404777600
507,767,1404604800
507,768,1404604800
507,769,1404604800
507,770,1404604800
508,1096,1404518400
509,41,1404172800
509,42,1404172800
509,43,1404172800
510,557,1404000000
510,558,1404000000
511,791,1403913600
511,792,1403913600
512,965,1403827200
512,966,1403827200
513,130,1403654400
513,131,1403654400
514,1046,1403654400
514,1047,1403654400
515,643,1403481600
515,644,1403481600
515,645,1403481600
516,115,1403481600
517,486,1403395200
518,1361,1403308800
518,1362,1403308800
518,1363,1403308800
519,57,1403049600
519,58,1403049600
519,59,1403049600
520,1009,1402790400
521,406,1402617600
521,407,1402617600
522,1511,1402444800
523,197,1402185600
523,198,1402185600
524,1124,1401667200
524,1125,1401667200
525,1585,1401494400
525,1586,1401494400
526,1754,1401148800
526,1755,1401148800
526,1756,1401148800
526,165,1399766400
527,211,1400976000
527,212,1400976000
527,213,1400976000
528,599,1400976000
528,600,1400976000
529,112,1400457600
530,203,1400112000
530,204,1400112000
531,440,1400025600
531,441,1400025600
532,1308,1399852800
533,1599,1399852800
534,1668,1399507200
535,417,1399507200
535,418,1399507200
536,633,1399334400
537,1027,1399248000
537,1028,1399248000
538,342,1399161600
538,343,1399161600
539,812,1398384000
539,813,1398384000
539,814,1398384000
540,1095,1398384000
541,551,1398124800
541,1223,1390521600
541,1224,1390521600
541,1225,1390521600
541,1226,1390521600
542,893,1397952000
543,1439,1397865600
544,1304,1397692800
544,1305,1397692800
545,411,1397606400
545,412,1397606400
545,413,1397606400
545,414,1397606400
545,415,1397606400
545,1665,1391385600
545,1666,1391385600
545,1040,1396137600
545,1041,1396137600
546,1168,1397520000
546,1169,1397520000
546,1170,1397520000
547,504,1397088000
547,505,1397088000
547,506,1397088000
548,70,1396915200
548,71,1396915200
549,37,1396656000
549,38,1396656000
549,39,1396656000
549,40,1396656000
550,1220,1396569600
551,227,1396483200
551,228,1396483200
552,832,1396483200
552,833,1396483200
552,834,1396483200
553,800,1396396800
553,801,1396396800
554,763,1396137600
554,764,1396137600
554,765,1396137600
555,660,1395878400
555,661,1395878400
555,662,1395878400
556,795,1395446400
556,796,1395446400
557,1325,1395446400
557,1326,1395446400
557,1327,1395446400
558,291,1395360000
558,292,1395360000
558,293,1395360000
559,759,1395100800
560,1004,1394755200
560,1005,1394755200
561,0,1394668800
561,1,1394668800
561,2,1394668800
562,328,1394150400
563,582,1394064000
563,583,1394064000
564,1636,1394064000
564,1637,1394064000
565,389,1393718400
565,390,1393718400
565,391,1393718400
566,1373,1393027200
566,1374,1393027200
567,988,1392940800
567,989,1392940800
567,990,1392940800
568,931,1392681600
568,932,1392681600
569,1647,1392595200
570,935,1392422400
570,936,1392422400
570,937,1392422400
570,938,1392422400
570,939,1392422400
571,771,1392076800
572,1535,1391990400
572,1536,1391990400
573,378,1391904000
574,673,1391644800
574,674,1391644800
574,675,1391644800
574,676,1391644800
574,677,1391644800
574,1227,1392854400
574,1228,1392854400
574,1229,1392854400
574,1603,1386028800
574,1604,1386028800
574,1605,1386028800
574,481,1388188800
574,482,1388188800
574,483,1388188800
575,110,1391212800
575,111,1391212800
576,1571,1391126400
576,1572,1391126400
577,863,1391040000
578,275,1390780800
578,276,1390780800
578,277,1390780800
578,278,1390780800
578,279,1390780800
579,639,1390435200
579,640,1390435200
580,517,1390348800
580,518,1390348800
580,519,1390348800
580,520,1390348800
581,1653,1389657600
582,1702,1389571200
582,1703,1389571200
583,1112,1389225600
583,1113,1389225600
583,1114,1389225600
584,1524,1389225600
584,1525,1389225600
585,549,1389139200
585,550,1389139200
586,224,1388534400
586,225,1388534400
587,180,1388534400
587,181,1388534400
588,365,1387670400
588,366,1387670400
588,367,1387670400
588,368,1387670400
589,305,1387497600
589,306,1387497600
589,307,1387497600
590,1396,1387411200
590,1397,1387411200
590,1398,1387411200
590,1399,1387411200
591,1726,1387324800
591,1727,1387324800
591,1728,1387324800
592,820,1386633600
592,821,1386633600
593,1211,1385942400
594,743,1385683200
595,615,1385251200
595,616,1385251200
595,617,1385251200
596,355,1384992000
596,356,1384992000
597,1271,1384905600
598,1634,1384646400
598,1635,1384646400
599,1060,1384387200
599,1061,1384387200
600,802,1384387200
600,803,1384387200
600,804,1384387200
601,101,1384041600
602,975,1383091200
603,860,1382918400
603,861,1382918400
603,862,1382918400
604,195,1382745600
604,196,1382745600
605,1695,1381708800
605,1696,1381708800
606,981,1381622400
606,982,1381622400
607,635,1381449600
607,636,1381449600
607,637,1381449600
608,626,1381363200
608,627,1381363200
609,308,1381190400
609,309,1381190400
610,1164,1381104000
611,22,1380585600
611,23,1380585600
611,24,1380585600
612,1322,1380326400
612,1323,1380326400
612,1324,1380326400
613,1463,1379635200
614,1566,1379289600
614,1567,1379289600
615,1573,1379289600
615,1574,1379289600
616,460,1379116800
616,461,1379116800
616,462,1379116800
616,463,1379116800
617,793,1378944000
617,794,1378944000
618,1131,1378771200
618,1132,1378771200
619,1433,1378512000
619,1434,1378512000
620,1652,1378166400
621,457,1377993600
621,458,1377993600
622,247,1377302400
622,248,1377302400
623,1134,1377043200
624,940,1376352000
624,941,1376352000
624,942,1376352000
624,943,1376352000
625,976,1375920000
625,977,1375920000
625,978,1375920000
626,1010,1375747200
626,1011,1375747200
627,1623,1375488000
627,1624,1375488000
627,1625,1375488000
627,1626,1375488000
627,1627,1375488000
628,857,1375315200
629,714,1375056000
629,715,1375056000
630,1143,1374624000
630,1144,1374624000
631,822,1374019200
632,810,1373932800
632,811,1373932800
633,80,1405814400
633,81,1405814400
633,82,1405814400
634,1606,1405296000
634,1607,1405296000
634,1608,1405296000
635,280,1405209600
635,281,1405209600
636,1097,1405209600
636,1098,1405209600
636,1099,1405209600
636,1100,1405209600
637,326,1405123200
637,327,1405123200
638,267,1405123200
638,268,1405123200
638,269,1405123200
638,270,1405123200
638,271,1405123200
639,1025,1405036800
639,1026,1405036800
640,548,1405036800
641,1242,1404864000
641,1243,1404864000
641,1244,1404864000
642,272,1404864000
642,273,1404864000
642,274,1404864000
643,1430,1404777600
644,55,1404604800
644,56,1404604800
645,1546,1404604800
645,1547,1404604800
645,1548,1404604800
645,1549,1404604800
646,1085,1404604800
646,1086,1404604800
647,1265,1404518400
647,1266,1404518400
648,409,1404518400
648,410,1404518400
649,162,1404518400
649,163,1404518400
649,164,1404518400
650,222,1404518400
650,223,1404518400
651,1686,1404432000
651,1687,1404432000
652,716,1404345600
653,848,1404259200
653,849,1404259200
654,827,1404172800
654,828,1404172800
654,829,1404172800
654,830,1404172800
654,831,1404172800
655,1366,1404086400
655,1367,1404086400
655,1368,1404086400
655,1369,1404086400
656,1065,1403913600
656,1066,1403913600
656,1067,1403913600
657,75,1403481600
658,880,1403308800
658,881,1403308800
659,1072,1403308800
659,1073,1403308800
659,1074,1403308800
659,1075,1403308800
660,83,1403136000
661,1014,1403136000
661,1015,1403136000
661,1016,1403136000
662,749,1402617600
662,750,1402617600
663,780,1402617600
664,512,1402444800
665,1370,1402272000
665,1371,1402272000
665,1372,1402272000
666,1051,1401321600
666,1052,1401321600
666,1053,1401321600
666,1054,1401321600
666,1055,1401321600
666,77,1393891200
666,78,1393891200
667,958,1401148800
668,1186,1400544000
669,1105,1400544000
669,1106,1400544000
669,1107,1400544000
670,991,1400457600
670,992,1400457600
670,993,1400457600
671,1431,1400371200
671,1432,1400371200
672,188,1400112000
672,189,1400112000
673,1240,1400025600
673,1241,1400025600
674,1505,1399248000
674,1506,1399248000
675,1518,1399248000
675,1519,1399248000
675,1520,1399248000
675,730,1397174400
675,731,1397174400
676,890,1398902400
676,1202,1398038400
676,1203,1398038400
677,215,1398384000
677,216,1398384000
678,199,1398384000
678,200,1398384000
679,653,1398297600
679,654,1398297600
680,655,1398297600
680,656,1398297600
680,657,1398297600
680,658,1398297600
681,1723,1397606400
681,1724,1397606400
681,1725,1397606400
682,237,1397520000
682,238,1397520000
682,239,1397520000
683,67,1397520000
683,68,1397520000
683,69,1397520000
684,1479,1397347200
684,1480,1397347200
684,1481,1397347200
685,955,1397174400
685,956,1397174400
685,957,1397174400
686,173,1396828800
686,174,1396828800
686,175,1396828800
687,732,1396742400
687,733,1396742400
687,734,1396742400
687,735,1396742400
688,1718,1396483200
688,1719,1396483200
688,1720,1396483200
688,1721,1396483200
689,46,1396051200
689,47,1396051200
689,48,1396051200
690,1475,1395619200
690,1476,1395619200
690,1477,1395619200
691,1650,1395532800
692,1596,1395273600
692,1597,1395273600
692,1598,1395273600
693,1502,1394928000
693,1503,1394928000
693,1504,1394928000
694,1302,1394928000
695,145,1394841600
695,146,1394841600
696,952,1394236800
696,953,1394236800
697,349,1394150400
697,350,1394150400
698,1153,1393977600
698,1154,1393977600
699,499,1393891200
699,500,1393891200
700,1609,1393804800
700,1610,1393804800
700,1611,1393804800
701,1110,1393459200
701,1111,1393459200
702,924,1393286400
702,925,1393286400
702,926,1393286400
702,927,1393286400
703,541,1392768000
703,542,1392768000
703,543,1392768000
704,1001,1392681600
705,613,1392508800
705,614,1392508800
706,979,1391731200
706,980,1391731200
707,963,1391558400
707,964,1391558400
708,1701,1391558400
708,967,1388966400
708,968,1388966400
709,1424,1391299200
709,1425,1391299200
709,1426,1391299200
710,475,1391299200
710,476,1391299200
710,477,1391299200
711,568,1391040000
711,569,1391040000
712,345,1391040000
712,346,1391040000
713,36,1390953600
714,1659,1390953600
714,1660,1390953600
714,1661,1390953600
715,905,1390867200
715,906,1390867200
716,465,1390694400
716,466,1390694400
717,358,1390435200
717,359,1390435200
717,360,1390435200
718,484,1389657600
718,485,1389657600
719,523,1389657600
719,524,1389657600
720,113,1389484800
720,114,1389484800
721,1212,1389398400
721,1213,1389398400
722,933,1389312000
722,934,1389312000
723,336,1388880000
723,337,1388880000
723,338,1388880000
723,339,1388880000
724,605,1388620800
724,606,1388620800
724,607,1388620800
725,1704,1388534400
725,1705,1388534400
725,1706,1388534400
726,1527,1388534400
726,1528,1388534400
726,1529,1388534400
726,1530,1388534400
727,381,1388361600
727,382,1388361600
728,208,1387756800
728,209,1387756800
728,210,1387756800
729,622,1387584000
729,623,1387584000
729,624,1387584000
729,625,1387584000
730,1447,1386806400
730,1448,1386806400
730,1449,1386806400
730,1450,1386806400
731,1662,1386720000
732,646,1386633600
732,647,1386633600
733,879,1386547200
734,740,1386547200
734,741,1386547200
735,1356,1386374400
735,1357,1386374400
735,1358,1386374400
736,254,1386201600
736,255,1386201600
736,256,1386201600
737,1048,1385856000
737,1049,1385856000
737,1050,1385856000
738,1175,1385596800
738,1176,1385596800
739,400,1385251200
739,401,1385251200
739,402,1385251200
739,403,1385251200
740,1278,1385164800
740,1279,1385164800
741,437,1384819200
741,438,1384819200
741,439,1384819200
742,1437,1384300800
743,434,1383955200
743,435,1383955200
744,738,1383955200
745,1235,1383955200
745,1236,1383955200
746,1198,1383868800
746,1199,1383868800
746,1200,1383868800
746,1201,1383868800
747,722,1383868800
747,723,1383868800
747,724,1383868800
747,725,1383868800
748,1233,1383264000
748,1234,1383264000
749,784,1383091200
749,785,1383091200
749,786,1383091200
