user ID,session ID,timestamp
415,393,1392249600
416,159,1392163200
417,525,1392163200
418,284,1392076800
419,254,1392076800
420,406,1391817600
421,603,1391817600
422,149,1391644800
423,164,1391472000
424,864,1391212800
425,804,1390694400
426,378,1390521600
427,542,1390521600
428,13,1390348800
429,457,1390262400
430,521,1390003200
431,743,1389744000
432,48,1389657600
433,388,1389657600
434,319,1389657600
435,230,1389484800
436,185,1389312000
437,170,1389052800
438,555,1388707200
439,876,1388620800
440,297,1388188800
441,815,1388016000
442,105,1387584000
443,509,1387497600
444,264,1387411200
445,663,1387324800
446,134,1387152000
447,507,1386979200
448,399,1386979200
449,581,1386633600
450,141,1386201600
451,29,1385942400
452,87,1385942400
453,613,1385251200
454,325,1384992000
455,53,1384732800
456,72,1384300800
457,415,1382572800
458,289,1382313600
459,578,1382227200
460,94,1382140800
461,309,1381881600
462,693,1381881600
463,481,1381795200
464,300,1381708800
465,168,1381017600
466,460,1380844800
467,28,1380672000
468,151,1380412800
469,119,1379808000
470,214,1379116800
471,615,1378944000
472,194,1378684800
473,664,1378425600
474,689,1377216000
475,255,1376956800
476,769,1376956800
477,792,1376611200
478,16,1376352000
479,192,1375833600
480,403,1375660800
481,304,1375315200
482,821,1375228800
483,476,1375142400
484,113,1374710400
485,506,1374019200
486,423,1372896000
487,69,1405900800
488,76,1405209600
489,671,1405209600
490,790,1405036800
491,807,1404777600
492,350,1404777600
493,47,1404691200
494,90,1404432000
495,11,1404345600
496,92,1404259200
497,558,1404259200
498,722,1403740800
499,660,1403568000
500,458,1403308800
501,712,1402358400
502,35,1402358400
503,173,1402272000
504,332,1401840000
505,171,1401667200
506,560,1401580800
507,477,1401062400
508,379,1400112000
509,805,1400112000
510,490,1400112000
511,706,1399852800
512,554,1399248000
513,404,1398988800
514,398,1398988800
515,293,1398902400
516,95,1398816000
517,672,1398470400
518,385,1398038400
519,551,1398038400
520,217,1397692800
521,237,1397347200
522,504,1397347200
523,624,1396569600
524,91,1395878400
525,877,1395446400
526,822,1395446400
527,68,1395360000
528,39,1395100800
529,761,1394928000
530,177,1394841600
531,494,1394496000
532,139,1394409600
533,774,1394323200
534,78,1393804800
535,137,1393718400
536,435,1393632000
537,570,1393200000
538,608,1393113600
539,534,1393027200
540,492,1392940800
541,793,1392940800
542,523,1392681600
543,510,1392076800
544,721,1391990400
545,832,1391990400
546,854,1391990400
547,369,1391817600
548,160,1391558400
549,623,1390435200
550,97,1390348800
551,479,1390348800
552,135,1390348800
553,705,1389744000
554,690,1389484800
555,863,1389398400
556,461,1389312000
557,564,1389225600
558,757,1389139200
559,766,1388793600
560,93,1388361600
561,225,1388275200
562,421,1388188800
563,258,1387843200
564,566,1387584000
565,441,1387324800
566,364,1387065600
567,543,1386892800
568,361,1386892800
569,77,1386028800
570,580,1386028800
571,14,1385942400
572,9,1385856000
573,322,1385683200
574,453,1385596800
575,323,1385510400
576,531,1385337600
577,291,1385078400
578,41,1385078400
579,747,1385078400
580,621,1384992000
581,818,1384905600
582,467,1384646400
583,351,1383868800
584,132,1383782400
585,358,1383350400
586,860,1383091200
587,81,1383004800
588,830,1383004800
589,416,1382918400
590,756,1382918400
591,892,1382227200
592,331,1381708800
593,715,1381536000
594,474,1380672000
595,811,1380326400
596,79,1380326400
597,150,1380326400
598,628,1379894400
599,485,1379462400
600,167,1378944000
601,263,1378425600
602,22,1377561600
603,303,1377475200
604,478,1376611200
605,99,1376352000
606,253,1375315200
607,471,1375228800
608,839,1374883200
609,267,1374796800
610,444,1374796800
611,547,1374451200
612,447,1374364800
613,770,1373673600
614,780,1373500800
615,764,1373414400
616,101,1372809600
617,17,1372723200
618,240,1404950400
619,43,1404777600
620,609,1404691200
621,459,1404691200
622,503,1404604800
623,374,1404604800
624,847,1404345600
625,346,1402358400
626,146,1401753600
627,176,1401321600
628,21,1400198400
629,202,1399420800
630,206,1399334400
631,691,1398988800
632,586,1398816000
633,736,1398470400
634,572,1398470400
635,213,1397779200
636,222,1397692800
637,550,1397520000
638,455,1396828800
639,729,1396742400
640,316,1396656000
641,434,1396569600
642,362,1396396800
643,687,1396396800
644,312,1396224000
645,265,1396224000
646,862,1395964800
647,584,1395360000
648,8,1395100800
649,645,1395100800
650,83,1394668800
651,140,1394668800
652,360,1394409600
653,155,1393891200
654,620,1393804800
655,354,1393718400
656,191,1393718400
657,745,1392768000
658,619,1392336000
659,838,1392249600
637,806,1391904000
660,386,1391904000
661,40,1391644800
662,326,1391644800
663,110,1391299200
664,443,1391299200
665,588,1391040000
666,456,1389830400
667,812,1389657600
668,125,1389657600
669,366,1389312000
670,389,1389225600
671,126,1389225600
672,336,1389052800
673,384,1389052800
674,717,1388793600
675,600,1388707200
676,266,1388620800
677,836,1388361600
678,816,1388275200
679,424,1388102400
680,602,1387929600
681,400,1387929600
682,102,1387238400
683,582,1386979200
684,535,1386806400
685,855,1386374400
686,199,1386374400
687,286,1385424000
688,771,1384560000
689,347,1384214400
690,359,1383955200
691,5,1383955200
692,282,1383523200
693,420,1382572800
694,772,1381968000
695,612,1381017600
696,365,1380758400
697,229,1379548800
698,70,1379548800
699,788,1379376000
700,719,1379203200
701,333,1378512000
702,27,1378425600
703,595,1378166400
704,667,1377388800
705,540,1376956800
706,724,1374278400
707,414,1373500800
708,236,1405641600
709,33,1405123200
710,58,1404950400
711,641,1404691200
712,114,1404604800
713,148,1404518400
714,848,1404518400
715,257,1404432000
716,493,1404345600
717,698,1404345600
718,571,1404086400
719,440,1404086400
720,55,1403827200
721,483,1403740800
722,776,1402444800
723,662,1401840000
724,157,1400284800
725,407,1400112000
726,156,1399852800
727,152,1399334400
728,794,1398816000
729,639,1398729600
634,387,1398384000
730,0,1398297600
731,614,1398211200
732,239,1398038400
733,879,1397174400
734,402,1397001600
735,352,1396915200
736,283,1396828800
737,601,1396742400
738,465,1396483200
739,679,1395619200
740,218,1395014400
741,344,1394841600
742,798,1394064000
743,204,1393718400
744,814,1393632000
745,845,1393632000
746,480,1393459200
747,209,1392940800
748,163,1392681600
749,74,1392508800
750,242,1392336000
751,324,1392249600
752,841,1391558400
753,25,1390867200
754,395,1390694400
755,828,1390521600
756,648,1390348800
757,256,1389916800
758,537,1389571200
759,318,1389571200
760,616,1389571200
761,707,1389398400
762,166,1389052800
763,520,1388966400
764,109,1388620800
765,677,1388620800
766,529,1388534400
767,526,1388102400
768,429,1388016000
769,666,1387324800
745,831,1387238400
770,866,1386892800
771,489,1386806400
772,123,1386806400
773,390,1386720000
774,124,1386374400
775,426,1386288000
776,544,1386201600
777,345,1386115200
778,221,1385856000
779,353,1384992000
780,437,1384819200
781,653,1384732800
782,517,1383609600
783,500,1383436800
784,797,1383350400
785,538,1383177600
786,829,1382486400
787,597,1382227200
788,785,1381363200
789,865,1380931200
790,789,1379548800
791,843,1379289600
792,605,1378252800
793,734,1376524800
794,786,1376438400
795,463,1376179200
796,849,1375142400
797,704,1375056000
798,1,1374710400
799,775,1374278400
800,802,1373500800
801,193,1373414400
802,758,1373155200
803,890,1405814400
804,377,1405036800
805,238,1404950400
806,644,1404691200
807,626,1404691200
808,3,1403913600
809,857,1403222400
810,661,1402185600
811,280,1402012800
812,436,1401926400
813,311,1401321600
814,473,1400544000
815,752,1399680000
816,625,1399420800
817,826,1398902400
818,518,1398643200
819,224,1398297600
820,372,1398038400
821,810,1397779200
822,714,1397347200
823,649,1396742400
824,700,1396137600
825,505,1395532800
826,515,1395014400
827,611,1394582400
828,36,1393891200
829,753,1393718400
830,334,1393718400
831,121,1393632000
832,713,1393632000
833,533,1392768000
834,646,1392595200
835,885,1392163200
836,844,1391644800
837,888,1391212800
838,31,1391040000
839,207,1390694400
840,272,1390608000
841,856,1390435200
842,851,1390176000
843,593,1390003200
844,144,1389571200
845,52,1389571200
846,886,1388620800
847,553,1388016000
848,172,1387584000
849,708,1387411200
850,246,1387324800
851,42,1387238400
748,340,1387065600
852,276,1386979200
853,604,1386288000
854,62,1386201600
855,683,1386115200
856,4,1385251200
857,188,1385164800
858,413,1385164800
859,823,1385078400
860,681,1384214400
861,741,1383523200
862,315,1383350400
863,307,1383264000
864,548,1382745600
865,189,1382313600
866,733,1382054400
867,174,1381881600
868,590,1381795200
869,299,1381795200
870,128,1381363200
871,833,1380931200
872,522,1380585600
873,20,1380240000
874,260,1379980800
875,497,1379721600
876,117,1378598400
877,301,1378339200
878,231,1376956800
879,30,1376784000
880,38,1376524800
881,809,1376352000
882,51,1374710400
883,512,1374105600
884,165,1373414400
885,328,1373241600
886,514,1373155200
887,787,1372982400
1378,893,1405123200
1379,894,1404864000
1380,895,1404691200
1381,896,1403395200
1382,897,1403308800
1383,898,1402790400
1384,899,1402531200
1385,900,1402531200
1386,901,1402444800
1387,902,1402272000
1388,903,1402272000
1389,904,1401408000
1390,905,1400544000
1391,906,1399507200
1392,907,1398988800
1393,908,1398384000
1394,909,1397606400
1395,910,1397520000
1396,911,1397088000
1397,912,1396310400
1398,913,1396224000
1399,914,1395446400
1400,915,1395446400
1401,916,1393632000
1402,917,1393286400
1403,918,1392940800
1404,919,1391731200
1405,920,1391644800
1406,921,1390521600
1407,922,1390176000
1408,923,1390089600
1409,924,1389830400
1410,925,1389657600
1411,926,1404432000
1412,927,1388620800
1413,928,1385683200
1414,929,1383436800
1415,930,1381363200
1416,931,1380067200
1417,932,1379030400
1418,933,1377648000
1419,934,1376956800
1420,935,1375920000
1421,936,1375574400
1422,937,1374019200
1423,938,1372982400
1424,939,1405814400
1425,940,1403827200
1426,941,1403827200
1427,942,1403740800
1428,943,1400976000
1429,944,1399766400
1430,945,1399766400
1431,946,1398902400
1432,947,1396915200
1433,948,1396656000
1434,949,1396569600
1435,950,1396051200
1436,951,1400544000
1437,952,1389571200
1438,953,1389225600
1439,954,1389139200
1440,955,1387497600
1441,956,1387324800
1442,957,1386892800
1443,958,1386201600
1444,959,1385856000
1445,960,1385596800
1446,961,1385510400
1447,962,1385164800
1448,963,1384646400
1449,964,1384300800
1450,965,1378598400
1451,966,1377820800
1452,967,1377388800
1453,968,1377129600
1454,969,1403568000
1455,970,1403568000
1456,971,1402876800
1457,972,1399939200
1458,973,1395360000
1459,974,1394755200
1460,975,1393200000
1461,976,1392336000
1462,977,1388620800
1463,978,1387756800
1464,979,1386892800
1465,980,1386460800
1466,981,1385078400
1467,982,1383091200
1468,983,1383091200
1469,984,1379376000
1470,985,1379203200
1471,986,1376611200
1472,987,1375228800
1473,988,1373846400
1474,989,1372982400
1475,990,1398988800
1476,991,1394496000
1477,992,1393718400
1478,993,1389571200
1479,994,1389571200
1480,995,1388966400
1481,996,1386633600
1482,997,1385510400
1483,998,1384300800
1484,999,1383868800
1485,1000,1382832000
1486,1001,1379808000
1487,1002,1379808000
1488,1003,1375574400
1489,1004,1404259200
1490,1005,1403913600
1491,1006,1403222400
1492,1007,1403136000
1493,1008,1400371200
1494,1009,1400112000
1495,1010,1399766400
1496,1011,1397779200
1497,1012,1397692800
1498,1013,1396483200
1499,1014,1392249600
1500,1015,1391040000
1501,1016,1385769600
1502,1017,1385251200
1503,1018,1384732800
1504,1019,1403222400
1505,1020,1388102400
1506,1021,1386633600
1507,1022,1386115200
1508,1023,1385769600
1509,1024,1384300800
1510,1025,1376006400
1511,1026,1373500800
1512,1027,1405468800
1513,1028,1404950400
1514,1029,1391990400
1515,1030,1391731200
1516,1031,1389225600
1517,1032,1377820800
1518,1033,1405123200
1519,1034,1405036800
1520,1035,1404518400
1521,1036,1389744000
1522,1037,1381968000
1523,1038,1402617600
881,1039,1401235200
1524,1040,1400198400
1525,1041,1395792000
1526,1042,1392508800
1527,1043,1390003200
1528,1044,1385164800
1529,1045,1376784000
1530,1046,1405987200
1531,1047,1405209600
1532,1048,1404345600
1533,1049,1401667200
1534,1050,1401235200
1535,1051,1400716800
1536,1052,1400371200
1537,1053,1399075200
1538,1054,1397952000
1539,1055,1397692800
1540,1056,1396051200
1541,1057,1395878400
1542,1058,1394496000
1543,1059,1393891200
1544,1060,1393718400
1545,1061,1393545600
1546,1062,1393200000
1547,1063,1392076800
1548,1064,1388534400
1549,1065,1388016000
1550,1066,1387497600
1551,1067,1386892800
1552,1068,1390348800
1553,1069,1385856000
1554,1070,1385078400
1555,1071,1384819200
1556,1072,1383350400
1557,1073,1381190400
1558,1074,1380931200
1559,1075,1380585600
1560,1076,1388707200
1561,1077,1378425600
1562,1078,1378425600
1563,1079,1375747200
1564,1080,1375142400
1565,1081,1402704000
1566,1082,1402358400
1567,1083,1400198400
823,1084,1397088000
1568,1085,1395360000
1569,1086,1391212800
1570,1087,1390348800
1571,1088,1389312000
1572,1089,1389139200
1573,1090,1389139200
1574,1091,1388707200
1575,1092,1388102400
1576,1093,1387756800
1577,1094,1385942400
1578,1095,1385596800
1579,1096,1385424000
1580,1097,1380412800
1581,1098,1379116800
1582,1099,1377302400
1583,1100,1374969600
1584,1101,1374883200
1585,1102,1374278400
1586,1103,1404172800
1587,1104,1404000000
1588,1105,1402790400
1589,1106,1402185600
1590,1107,1401580800
1591,1108,1392595200
1592,1109,1391385600
1593,1110,1389225600
1594,1111,1381881600
1595,1112,1379289600
1596,1113,1405036800
1597,1114,1403481600
1598,1115,1401580800
1599,1116,1401408000
1600,1117,1398384000
1601,1118,1397520000
1602,1119,1391212800
1603,1120,1384128000
1604,1121,1378944000
1605,1122,1376006400
1606,1123,1400198400
1607,1124,1392249600
1608,1125,1388275200
1609,1126,1385769600
1610,1127,1375660800
1611,1128,1401235200
1612,1129,1395014400
1613,1130,1393200000
1614,1131,1380067200
1615,1132,1378166400
226,1133,1376352000
1616,1134,1373068800
1617,1135,1399507200
1618,1136,1387411200
1619,1137,1386633600
1620,1138,1377043200
1621,1139,1392422400
1622,1140,1402358400
640,1141,1403913600
464,1142,1403913600
607,1143,1403913600
1455,1144,1403913600
