user ID,bundle ID,timestamp
370,1154,1404777600
371,66,1404691200
371,67,1404691200
372,450,1404604800
372,451,1404604800
372,452,1404604800
372,453,1404604800
373,460,1404345600
373,461,1404345600
374,1670,1404259200
374,1671,1404259200
375,938,1403913600
375,939,1403913600
376,1741,1403827200
377,1316,1403654400
378,1070,1403136000
378,1071,1403136000
379,618,1402963200
380,1340,1402531200
380,1341,1402531200
380,1342,1402531200
380,1343,1402531200
381,245,1402531200
381,246,1402531200
382,304,1402185600
382,305,1402185600
383,1568,1402185600
383,1569,1402185600
384,370,1401235200
384,371,1401235200
385,903,1401235200
386,1230,1400803200
386,1231,1400803200
387,729,1400716800
387,730,1400716800
387,731,1400716800
388,1211,1400716800
388,1212,1400716800
388,1213,1400716800
388,1214,1400716800
389,1658,1400112000
389,1659,1400112000
390,957,1400025600
390,958,1400025600
391,1681,1398556800
391,1682,1398556800
391,1683,1398556800
391,1684,1398556800
391,1685,1398556800
392,641,1398124800
393,1186,1397865600
394,1533,1397520000
394,1534,1397520000
395,1391,1397088000
396,1596,1397088000
396,1597,1397088000
397,1267,1396828800
397,1268,1396828800
398,1540,1396828800
399,909,1396569600
399,910,1396569600
400,1317,1396569600
400,1318,1396569600
401,1672,1396396800
401,1673,1396396800
401,1674,1396396800
402,570,1396224000
403,1069,1395705600
404,1084,1395446400
405,1245,1393804800
405,1246,1393804800
405,1247,1393804800
406,1437,1393718400
407,891,1393200000
408,1094,1392940800
409,634,1392681600
409,635,1392681600
409,636,1392681600
410,1306,1392595200
410,1307,1392595200
411,959,1392508800
411,960,1392508800
411,961,1392508800
411,962,1392508800
412,727,1392508800
412,728,1392508800
413,865,1392249600
414,1535,1392249600
415,216,1392249600
416,298,1392163200
416,299,1392163200
417,1018,1392163200
417,1019,1392163200
417,1020,1392163200
418,1643,1392076800
418,1644,1392076800
419,472,1392076800
419,473,1392076800
419,474,1392076800
420,775,1391817600
420,776,1391817600
421,1170,1391817600
421,1171,1391817600
421,1172,1391817600
422,1492,1391644800
423,309,1391472000
423,310,1391472000
424,1693,1391212800
424,1694,1391212800
425,338,1390694400
426,721,1390521600
426,722,1390521600
426,723,1390521600
426,724,1390521600
427,1055,1390521600
427,1056,1390521600
427,1057,1390521600
428,31,1390348800
428,32,1390348800
429,878,1390262400
429,879,1390262400
429,880,1390262400
430,1009,1390003200
430,1010,1390003200
431,1453,1389744000
431,1454,1389744000
431,1455,1389744000
431,1456,1389744000
432,99,1389657600
432,100,1389657600
433,741,1389657600
434,596,1389657600
435,427,1389484800
436,346,1389312000
437,319,1389052800
437,320,1389052800
438,1082,1388707200
438,1083,1388707200
439,1712,1388620800
439,1713,1388620800
440,553,1388188800
441,1600,1388016000
441,1601,1388016000
441,1602,1388016000
442,195,1387584000
442,196,1387584000
442,197,1387584000
443,981,1387497600
443,982,1387497600
443,983,1387497600
444,510,1387411200
445,1297,1387324800
445,1298,1387324800
446,254,1387152000
446,255,1387152000
446,256,1387152000
447,976,1386979200
447,977,1386979200
448,757,1386979200
448,758,1386979200
449,1122,1386633600
449,1123,1386633600
449,1124,1386633600
449,1125,1386633600
450,267,1386201600
450,268,1386201600
451,817,1385942400
452,166,1385942400
453,1192,1385251200
453,1193,1385251200
453,1194,1385251200
454,606,1384992000
454,607,1384992000
455,109,1384732800
455,110,1384732800
456,140,1384300800
456,141,1384300800
457,794,1382572800
458,540,1382313600
458,541,1382313600
459,539,1382227200
460,174,1382140800
461,572,1381881600
461,573,1381881600
462,1358,1381881600
463,926,1381795200
463,927,1381795200
463,928,1381795200
463,929,1381795200
464,558,1381708800
464,559,1381708800
464,560,1381708800
465,315,1381017600
465,316,1381017600
465,317,1381017600
466,888,1380844800
466,889,1380844800
467,59,1380672000
467,60,1380672000
468,282,1380412800
469,218,1379808000
469,219,1379808000
470,396,1379116800
471,1197,1378944000
471,1198,1378944000
472,361,1378684800
473,25,1378425600
474,1349,1377216000
474,1350,1377216000
475,475,1376956800
475,476,1376956800
476,1505,1376956800
476,1506,1376956800
477,1493,1376611200
478,37,1376352000
478,38,1376352000
479,357,1375833600
480,765,1375660800
480,766,1375660800
481,565,1375315200
481,566,1375315200
482,1610,1375228800
483,915,1375142400
484,210,1374710400
485,975,1374019200
486,810,1372896000
486,811,1372896000
486,812,1372896000
486,813,1372896000
487,135,1405900800
487,136,1405900800
488,147,1405209600
489,1312,1405209600
489,1313,1405209600
489,1314,1405209600
490,1552,1405036800
490,1553,1405036800
491,1581,1404777600
491,1582,1404777600
492,654,1404777600
492,655,1404777600
493,98,1404691200
494,169,1404432000
495,26,1404345600
495,27,1404345600
495,28,1404345600
495,29,1404345600
496,1572,1404259200
497,1086,1404259200
497,1087,1404259200
498,1410,1403740800
498,1411,1403740800
498,1412,1403740800
498,1413,1403740800
499,1288,1403568000
499,1289,1403568000
499,1290,1403568000
500,881,1403308800
500,882,1403308800
500,883,1403308800
500,884,1403308800
501,151,1402358400
502,70,1402358400
503,328,1402272000
504,622,1401840000
504,623,1401840000
505,321,1401667200
505,322,1401667200
506,1090,1401580800
506,1091,1401580800
507,916,1401062400
507,917,1401062400
508,725,1400112000
509,393,1400112000
510,944,1400112000
511,1054,1399852800
512,1080,1399248000
512,1081,1399248000
513,767,1398988800
513,768,1398988800
513,769,1398988800
513,770,1398988800
513,771,1398988800
514,756,1398988800
515,546,1398902400
515,547,1398902400
515,548,1398902400
516,175,1398816000
516,176,1398816000
517,1315,1398470400
518,735,1398038400
519,1073,1398038400
519,1074,1398038400
520,400,1397692800
520,401,1397692800
520,402,1397692800
521,437,1397347200
521,438,1397347200
522,968,1397347200
522,969,1397347200
522,970,1397347200
523,1217,1396569600
523,1218,1396569600
523,1219,1396569600
523,1220,1396569600
523,1221,1396569600
524,1422,1395878400
525,747,1395446400
525,748,1395446400
525,749,1395446400
526,1611,1395446400
526,1612,1395446400
526,1613,1395446400
527,133,1395360000
527,134,1395360000
528,80,1395100800
528,81,1395100800
529,1710,1394928000
530,336,1394841600
531,949,1394496000
532,264,1394409600
532,265,1394409600
533,1516,1394323200
533,1517,1394323200
534,149,1393804800
535,262,1393718400
536,834,1393632000
536,835,1393632000
536,836,1393632000
536,837,1393632000
537,1105,1393200000
538,1181,1393113600
538,1182,1393113600
538,1183,1393113600
539,1036,1393027200
539,1037,1393027200
539,1038,1393027200
540,946,1392940800
541,1556,1392940800
541,1557,1392940800
542,1013,1392681600
542,1014,1392681600
542,1015,1392681600
542,1016,1392681600
543,984,1392076800
544,1407,1391990400
544,1408,1391990400
544,1409,1391990400
545,1631,1391990400
546,1675,1391990400
546,1676,1391990400
547,698,1391817600
547,699,1391817600
547,700,1391817600
548,300,1391558400
548,301,1391558400
549,1215,1390435200
549,1216,1390435200
550,178,1390348800
550,179,1390348800
551,919,1390348800
551,920,1390348800
551,921,1390348800
552,257,1390348800
552,258,1390348800
552,259,1390348800
553,1380,1389744000
553,1381,1389744000
554,1351,1389484800
554,1352,1389484800
554,1353,1389484800
554,1354,1389484800
555,1692,1389398400
556,890,1389312000
557,940,1389225600
558,1485,1389139200
558,1486,1389139200
558,1487,1389139200
558,1488,1389139200
559,1499,1388793600
559,1500,1388793600
559,1501,1388793600
560,172,1388361600
560,173,1388361600
561,1024,1388275200
562,805,1388188800
562,806,1388188800
563,481,1387843200
563,482,1387843200
563,483,1387843200
564,1099,1387584000
564,1100,1387584000
565,844,1387324800
565,845,1387324800
565,846,1387324800
566,687,1387065600
566,688,1387065600
567,1058,1386892800
567,1059,1386892800
567,1060,1386892800
568,680,1386892800
568,681,1386892800
568,682,1386892800
569,148,1386028800
570,1120,1386028800
570,1121,1386028800
571,33,1385942400
571,34,1385942400
572,21,1385856000
572,22,1385856000
572,23,1385856000
572,24,1385856000
573,599,1385683200
573,600,1385683200
574,867,1385596800
574,868,1385596800
574,869,1385596800
575,601,1385510400
575,602,1385510400
576,1028,1385337600
576,1029,1385337600
576,1030,1385337600
576,1031,1385337600
577,544,1385078400
578,86,1385078400
578,87,1385078400
578,88,1385078400
578,89,1385078400
579,1462,1385078400
579,1463,1385078400
579,1464,1385078400
579,1465,1385078400
580,516,1384992000
581,1606,1384905600
582,899,1384646400
582,900,1384646400
583,656,1383868800
583,657,1383868800
584,250,1383782400
584,251,1383782400
584,252,1383782400
585,673,1383350400
585,674,1383350400
586,1687,1383091200
586,1688,1383091200
586,1689,1383091200
587,1495,1383004800
588,1627,1383004800
588,1628,1383004800
589,795,1382918400
589,796,1382918400
589,797,1382918400
590,1483,1382918400
590,1484,1382918400
591,1259,1382227200
592,619,1381708800
592,620,1381708800
592,621,1381708800
593,1308,1381536000
593,1309,1381536000
594,97,1380672000
595,1591,1380326400
595,1592,1380326400
596,150,1380326400
597,898,1380326400
598,1446,1379894400
599,841,1379462400
600,313,1378944000
600,314,1378944000
601,488,1378425600
601,489,1378425600
601,490,1378425600
602,260,1377561600
602,261,1377561600
603,564,1377475200
604,918,1376611200
605,183,1376352000
606,466,1375315200
606,467,1375315200
606,468,1375315200
606,469,1375315200
606,470,1375315200
606,471,1375315200
607,905,1375228800
607,906,1375228800
608,1642,1374883200
609,498,1374796800
610,1406,1374796800
611,1066,1374451200
611,1067,1374451200
611,1068,1374451200
612,857,1374364800
612,858,1374364800
612,859,1374364800
613,503,1373673600
614,1528,1373500800
615,14,1373414400
616,186,1372809600
616,187,1372809600
617,39,1372723200
617,40,1372723200
618,444,1404950400
618,445,1404950400
619,92,1404777600
619,93,1404777600
619,94,1404777600
620,1184,1404691200
620,1185,1404691200
621,885,1404691200
621,886,1404691200
621,887,1404691200
622,964,1404604800
622,965,1404604800
622,966,1404604800
622,967,1404604800
623,1005,1404604800
624,1660,1404345600
624,1661,1404345600
625,167,1402358400
626,275,1401753600
626,276,1401753600
627,334,1401321600
627,335,1401321600
628,46,1400198400
628,47,1400198400
629,373,1399420800
629,374,1399420800
630,383,1399334400
631,1355,1398988800
631,1356,1398988800
632,1357,1398816000
633,901,1398470400
633,902,1398470400
634,1109,1398470400
634,1110,1398470400
634,739,1398384000
634,740,1398384000
635,394,1397779200
635,395,1397779200
636,412,1397692800
636,413,1397692800
636,414,1397692800
637,1072,1397520000
637,1578,1391904000
637,1579,1391904000
637,1580,1391904000
638,872,1396828800
638,873,1396828800
638,874,1396828800
639,1427,1396742400
639,1428,1396742400
640,592,1396656000
640,593,1396656000
641,830,1396569600
641,831,1396569600
641,832,1396569600
641,833,1396569600
642,683,1396396800
642,684,1396396800
643,1346,1396396800
643,1347,1396396800
644,578,1396224000
644,579,1396224000
644,580,1396224000
644,581,1396224000
645,492,1396224000
645,493,1396224000
645,494,1396224000
646,1691,1395964800
647,1132,1395360000
647,1133,1395360000
647,1134,1395360000
647,1135,1395360000
648,17,1395100800
648,18,1395100800
648,19,1395100800
648,20,1395100800
649,1263,1395100800
650,155,1394668800
650,156,1394668800
650,157,1394668800
651,266,1394668800
652,677,1394409600
652,678,1394409600
652,679,1394409600
653,1148,1393891200
653,1149,1393891200
654,1207,1393804800
654,1208,1393804800
655,664,1393718400
655,665,1393718400
656,355,1393718400
656,356,1393718400
657,1458,1392768000
657,1459,1392768000
658,1204,1392336000
658,1205,1392336000
658,1206,1392336000
659,1064,1392249600
660,736,1391904000
660,737,1391904000
660,738,1391904000
661,82,1391644800
661,83,1391644800
661,84,1391644800
661,85,1391644800
662,608,1391644800
662,609,1391644800
663,205,1391299200
663,206,1391299200
664,337,1391299200
665,1141,1391040000
665,1142,1391040000
666,875,1389830400
666,876,1389830400
666,877,1389830400
667,1593,1389657600
667,1594,1389657600
667,1595,1389657600
668,235,1389657600
668,236,1389657600
669,693,1389312000
669,694,1389312000
670,742,1389225600
670,743,1389225600
671,237,1389225600
671,238,1389225600
671,239,1389225600
672,629,1389052800
672,630,1389052800
672,631,1389052800
673,733,1389052800
673,734,1389052800
674,1400,1388793600
674,1401,1388793600
675,1165,1388707200
675,1166,1388707200
676,495,1388620800
676,496,1388620800
676,497,1388620800
677,1639,1388361600
678,1025,1388275200
679,814,1388102400
680,1168,1387929600
680,1169,1387929600
681,759,1387929600
681,760,1387929600
682,188,1387238400
682,189,1387238400
682,190,1387238400
683,1126,1386979200
683,1127,1386979200
684,1039,1386806400
684,1040,1386806400
685,1677,1386374400
686,369,1386374400
687,535,1385424000
687,536,1385424000
688,1508,1384560000
688,1509,1384560000
689,650,1384214400
690,407,1383955200
691,11,1383955200
691,12,1383955200
691,13,1383955200
692,524,1383523200
692,525,1383523200
692,526,1383523200
692,527,1383523200
693,750,1382572800
694,1510,1381968000
694,1511,1381968000
694,1512,1381968000
694,1513,1381968000
695,1190,1381017600
695,1191,1381017600
696,689,1380758400
696,690,1380758400
696,691,1380758400
696,692,1380758400
697,61,1379548800
698,137,1379548800
698,138,1379548800
699,1542,1379376000
699,1543,1379376000
699,1544,1379376000
699,1545,1379376000
699,1546,1379376000
699,1547,1379376000
699,1548,1379376000
700,1392,1379203200
701,1382,1378512000
701,1383,1378512000
702,170,1378425600
703,1494,1378166400
704,1097,1377388800
705,1050,1376956800
705,1051,1376956800
705,1052,1376956800
705,1053,1376956800
706,1415,1374278400
706,1416,1374278400
706,1417,1374278400
706,1418,1374278400
706,1419,1374278400
706,1420,1374278400
707,152,1373500800
708,435,1405641600
708,436,1405641600
709,68,1405123200
710,117,1404950400
710,118,1404950400
711,1257,1404691200
711,1258,1404691200
712,211,1404604800
712,212,1404604800
712,213,1404604800
713,278,1404518400
713,279,1404518400
714,1662,1404518400
714,1663,1404518400
714,1664,1404518400
715,479,1404432000
715,480,1404432000
716,947,1404345600
716,948,1404345600
717,1366,1404345600
717,1367,1404345600
718,1106,1404086400
718,1107,1404086400
718,1108,1404086400
719,842,1404086400
719,843,1404086400
720,936,1403827200
720,937,1403827200
721,48,1403740800
721,49,1403740800
722,1521,1402444800
722,1522,1402444800
723,851,1401840000
723,852,1401840000
723,853,1401840000
724,1507,1400284800
725,777,1400112000
725,778,1400112000
725,779,1400112000
726,290,1399852800
726,291,1399852800
726,292,1399852800
726,293,1399852800
727,283,1399334400
727,284,1399334400
728,1497,1398816000
729,1139,1398729600
730,0,1398297600
730,1,1398297600
731,1195,1398211200
731,1196,1398211200
732,442,1398038400
732,443,1398038400
733,1716,1397174400
733,1717,1397174400
734,762,1397001600
734,763,1397001600
734,764,1397001600
735,658,1396915200
735,659,1396915200
736,528,1396828800
736,529,1396828800
736,530,1396828800
736,531,1396828800
737,1443,1396742400
738,896,1396483200
738,897,1396483200
739,1328,1395619200
739,1329,1395619200
739,1330,1395619200
740,403,1395014400
740,404,1395014400
740,405,1395014400
741,644,1394841600
741,645,1394841600
741,646,1394841600
742,1564,1394064000
742,1565,1394064000
742,1566,1394064000
742,1567,1394064000
743,377,1393718400
743,378,1393718400
743,379,1393718400
744,289,1393632000
745,1654,1393632000
745,1655,1393632000
745,1656,1393632000
745,1657,1393632000
745,1629,1387238400
745,1630,1387238400
746,922,1393459200
746,923,1393459200
746,924,1393459200
746,925,1393459200
747,388,1392940800
747,389,1392940800
747,390,1392940800
748,306,1392681600
748,307,1392681600
748,308,1392681600
748,637,1387065600
748,638,1387065600
748,639,1387065600
748,640,1387065600
749,143,1392508800
749,144,1392508800
749,145,1392508800
750,448,1392336000
750,449,1392336000
751,603,1392249600
751,604,1392249600
751,605,1392249600
752,1645,1391558400
752,1646,1391558400
753,53,1390867200
753,54,1390867200
754,849,1390694400
754,850,1390694400
755,1622,1390521600
755,1623,1390521600
755,1624,1390521600
755,1625,1390521600
756,1603,1390348800
757,477,1389916800
757,478,1389916800
758,1044,1389571200
758,1045,1389571200
758,1046,1389571200
759,675,1389571200
759,676,1389571200
760,1199,1389571200
760,1200,1389571200
761,1384,1389398400
762,312,1389052800
763,1006,1388966400
763,1007,1388966400
763,1008,1388966400
764,803,1388620800
764,804,1388620800
765,1324,1388620800
765,1325,1388620800
766,1026,1388534400
767,1021,1388102400
767,1022,1388102400
767,1023,1388102400
768,424,1388016000
768,425,1388016000
768,426,1388016000
769,1303,1387324800
769,1304,1387324800
770,1697,1386892800
770,1698,1386892800
771,624,1386806400
772,230,1386806400
772,231,1386806400
773,57,1386720000
773,58,1386720000
774,232,1386374400
774,233,1386374400
774,234,1386374400
775,816,1386288000
776,1061,1386201600
776,1062,1386201600
776,1063,1386201600
777,1305,1386115200
778,408,1385856000
778,409,1385856000
778,410,1385856000
778,411,1385856000
779,660,1384992000
779,661,1384992000
779,662,1384992000
779,663,1384992000
780,113,1384819200
781,1278,1384732800
782,998,1383609600
782,999,1383609600
782,1000,1383609600
782,1001,1383609600
782,1002,1383609600
783,932,1383436800
783,933,1383436800
784,1561,1383350400
784,1562,1383350400
784,1563,1383350400
785,1047,1383177600
785,1048,1383177600
786,1626,1382486400
