item ID,categories
226849,"[[Clothing, Shoes & Jewelry,C,Carhartt],[Clothing, Shoes & Jewelry,Men,Clothing],[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Work Wear & Uniforms,Clothing,Work Utility & Safety,Men,Pants]]"
52328,"[[Clothing, Shoes & Jewelry,Shoes & Accessories: International Shipping Available],[Clothing, Shoes & Jewelry,B,Baffin],[Clothing, Shoes & Jewelry,Boot Shop,Men,Outdoor & Work,Snow & Cold Weather],[Clothing, Shoes & Jewelry,Men,Shoes,Boots],[Clothing, Shoes & Jewelry,Men,Shoes,Outdoor,Snow Boots]]"
167353,"[[Clothing, Shoes & Jewelry,C,Carhartt],[Clothing, Shoes & Jewelry,Men,Clothing,Jackets & Coats,Active & Performance,Insulated],[Clothing, Shoes & Jewelry,Men,Big & Tall],[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Work Wear & Uniforms,Clothing,Work Utility & Safety,Men,Outerwear]]"
163129,"[[Clothing, Shoes & Jewelry,Girls,Clothing,Clothing Sets,Pant Sets]]"
165314,"[[Sports & Outdoors,Clothing,Men,Underwear],[Clothing, Shoes & Jewelry,Men,Clothing,Underwear,Boxer Briefs]]"
226104,"[[Sports & Outdoors,Clothing,Men,Pants],[Clothing, Shoes & Jewelry,Men,Clothing,Active,Active Pants]]"
17757,"[[Clothing, Shoes & Jewelry,Women,Clothing,Pants,Casual]]"
74530,"[[Clothing, Shoes & Jewelry,Women,Clothing,Dresses,Casual]]"
188746,"[[Clothing, Shoes & Jewelry,Women,Clothing,Dresses,Casual]]"
91247,"[[Clothing, Shoes & Jewelry,New Arrivals],[Clothing, Shoes & Jewelry,Jewelry: International Shipping Available],[Clothing, Shoes & Jewelry,Fashion Watches],[Clothing, Shoes & Jewelry,Available for International Shipping],[Clothing, Shoes & Jewelry,Skagen Watches],[Clothing, Shoes & Jewelry,Men,Watches,Wrist Watches]]"
22420,"[[Clothing, Shoes & Jewelry,Men,Jewelry,Bracelets,Link],[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Novelty]]"
37369,"[[Clothing, Shoes & Jewelry,Men,Accessories,Gloves & Mittens,Cold Weather Gloves]]"
114468,"[[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Costumes & Accessories,Wigs]]"
20337,"[[Clothing, Shoes & Jewelry,Women,Accessories,Gloves & Mittens,Cold Weather Gloves]]"
189403,"[[Clothing, Shoes & Jewelry,Women,Clothing,Lingerie, Sleep & Lounge,Intimates,Panties,Boy Shorts]]"
165034,"[[Clothing, Shoes & Jewelry,Women,Clothing,Dresses,Casual],[Clothing, Shoes & Jewelry,Women,Petite,Dresses,Casual]]"
226967,"[[Clothing, Shoes & Jewelry,Women,Clothing,Dresses,Night Out & Cocktail]]"
71320,"[[Clothing, Shoes & Jewelry,L,Leg Avenue]]"
121050,"[[Clothing, Shoes & Jewelry,Women,Clothing,Swimsuits & Cover Ups,Bikinis]]"
236401,"[[Clothing, Shoes & Jewelry,Women,Clothing,Sweaters,Pullovers]]"
175524,"[[Clothing, Shoes & Jewelry,Shoes & Accessories: International Shipping Available],[Clothing, Shoes & Jewelry,P,Penny Loves Kenny],[Clothing, Shoes & Jewelry,Boot Shop],[Clothing, Shoes & Jewelry,Women,Shoes,Boots]]"
2227,"[[Clothing, Shoes & Jewelry,Women,Clothing,Leggings]]"
33828,"[[Clothing, Shoes & Jewelry,Shoes & Accessories: International Shipping Available],[Clothing, Shoes & Jewelry,adidas],[Clothing, Shoes & Jewelry,Men,Shoes,Athletic,Golf]]"
25484,"[[Clothing, Shoes & Jewelry,Shoes & Accessories: International Shipping Available],[Clothing, Shoes & Jewelry,Men,Shoes,Fashion Sneakers],[Clothing, Shoes & Jewelry,Women's Luxury Brands]]"
59128,"[[Clothing, Shoes & Jewelry,T,Tommy Hilfiger],[Clothing, Shoes & Jewelry,Men,Clothing,Underwear,Boxers]]"
62,"[[Clothing, Shoes & Jewelry,T,Tommy Hilfiger],[Clothing, Shoes & Jewelry,Men,Clothing,Underwear,Boxers],[Clothing, Shoes & Jewelry,Men,Big & Tall]]"
155596,"[[Clothing, Shoes & Jewelry,Women,Clothing,Dresses,Casual]]"
3356,"[[Clothing, Shoes & Jewelry,Shoes & Accessories: International Shipping Available],[Clothing, Shoes & Jewelry,M,Merrell],[Clothing, Shoes & Jewelry,Women,Shoes,Sandals]]"
149252,"[[Sports & Outdoors,Clothing,Women,Shirts,T-Shirts],[Clothing, Shoes & Jewelry,B,Bella],[Clothing, Shoes & Jewelry,Women,Clothing,Tops & Tees,Knits & Tees],[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Band & Music Fan,T-Shirts]]"
227994,"[[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Novelty]]"
100303,"[[Clothing, Shoes & Jewelry,Women],[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Novelty]]"
234607,"[[Clothing, Shoes & Jewelry,Girls,Clothing,Sweaters,Cardigan]]"
233560,"[[Clothing, Shoes & Jewelry,Girls,Clothing,Clothing Sets,Pant Sets]]"
119455,"[[Clothing, Shoes & Jewelry,Baby,Baby Girls,Clothing,Clothing Sets,Pant Sets]]"
41272,"[[Clothing, Shoes & Jewelry,Men,Accessories,Bow Ties & Cummerbunds,Bow Ties]]"
149452,"[[Clothing, Shoes & Jewelry,Women,Accessories,Scarves & Wraps,Neck Gaiters]]"
97986,"[[Sports & Outdoors,Clothing,Men,Sweatshirts],[Clothing, Shoes & Jewelry,Men,Clothing,Jackets & Coats,Fleece],[Clothing, Shoes & Jewelry,Men,Clothing,Active,Active Sweatshirts]]"
141787,"[[Clothing, Shoes & Jewelry,Women,Clothing,Socks & Hosiery,Dress & Trouser Socks]]"
15424,"[[Clothing, Shoes & Jewelry,Women,Clothing]]"
90260,"[[Clothing, Shoes & Jewelry,Women,Clothing],[Clothing, Shoes & Jewelry,Women,Petite],[Clothing, Shoes & Jewelry,Women,Plus-Size,Sweaters,Cardigans]]"
231069,"[[Clothing, Shoes & Jewelry,Shoes & Accessories: International Shipping Available],[Clothing, Shoes & Jewelry,C,crocs],[Clothing, Shoes & Jewelry,Comfort Shoes],[Clothing, Shoes & Jewelry,Women,Shoes,Flats]]"
130104,"[[Clothing, Shoes & Jewelry,Shoes & Accessories: International Shipping Available],[Clothing, Shoes & Jewelry,C,crocs],[Clothing, Shoes & Jewelry,Women,Shoes,Flats]]"
162348,"[[Clothing, Shoes & Jewelry,Shoes & Accessories: International Shipping Available],[Clothing, Shoes & Jewelry,C,crocs],[Clothing, Shoes & Jewelry,Comfort Shoes],[Clothing, Shoes & Jewelry,Women,Shoes,Sandals]]"
64340,"[[Clothing, Shoes & Jewelry,Women,Clothing,Sweaters,Pullovers],[Clothing, Shoes & Jewelry,Women,Plus-Size]]"
141703,"[[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Shoe Care & Accessories,Shoelaces]]"
180675,"[[Health & Personal Care,Medical Supplies & Equipment,Daily Living Aids,Dressing Aids,Shoe Fasteners & Laces],[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Shoe Care & Accessories,Shoelaces]]"
236403,"[[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Novelty,Jewelry]]"
166350,"[[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Novelty,Jewelry]]"
147893,"[[Clothing, Shoes & Jewelry,Men],[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Novelty]]"
157526,"[[Clothing, Shoes & Jewelry,Shoes & Accessories: International Shipping Available],[Clothing, Shoes & Jewelry,ASICS],[Clothing, Shoes & Jewelry,Women,Shoes,Athletic,Running]]"
152002,"[[Clothing, Shoes & Jewelry,Shoes & Accessories: International Shipping Available],[Clothing, Shoes & Jewelry,Winter Promo],[Clothing, Shoes & Jewelry,E,Eric Michael],[Clothing, Shoes & Jewelry,Women,Shoes,Boots]]"
62360,"[[Clothing, Shoes & Jewelry,Shoes & Accessories: International Shipping Available],[Clothing, Shoes & Jewelry,B,Bandolino],[Clothing, Shoes & Jewelry,Boot Shop],[Clothing, Shoes & Jewelry,Women,Shoes,Boots]]"
175064,"[[Clothing, Shoes & Jewelry,Women,Clothing,Dresses,Casual]]"
25488,"[[Clothing, Shoes & Jewelry,Men,Accessories,Neckties]]"
7226,"[[Clothing, Shoes & Jewelry,Boys],[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Costumes & Accessories,Costumes]]"
61912,"[[Clothing, Shoes & Jewelry,Boys],[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Costumes & Accessories,More Accessories,Kids & Baby],[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Costumes & Accessories,Costumes,Kids & Baby,Boys]]"
114292,"[[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Costumes & Accessories,Costumes,Women]]"
176753,"[[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Novelty],[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Costumes & Accessories]]"
52152,"[[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Band & Music Fan,Accessories],[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Costumes & Accessories,More Accessories,Men]]"
39716,"[[Clothing, Shoes & Jewelry,Luggage & Travel Gear,Briefcases]]"
132471,"[[Clothing, Shoes & Jewelry,Women,Handbags & Wallets,Shoulder Bags]]"
129508,"[[Clothing, Shoes & Jewelry,Women],[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Novelty,Jewelry],[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Body Jewelry,Piercing Jewelry,Barbells]]"
236405,"[[Clothing, Shoes & Jewelry,Women],[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Novelty,Jewelry],[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Body Jewelry,Piercing Jewelry,Plugs],[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Body Jewelry,Piercing Jewelry,Tapers]]"
15261,"[[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Jewelry Accessories,Cleaning & Care]]"
23443,"[[Clothing, Shoes & Jewelry,Shoes & Accessories: International Shipping Available],[Clothing, Shoes & Jewelry,S,Stride Rite],[Clothing, Shoes & Jewelry,Girls,Shoes,Sneakers],[Clothing, Shoes & Jewelry,Boys,Shoes,Sneakers]]"
187860,"[[Clothing, Shoes & Jewelry,Shoes & Accessories: International Shipping Available],[Clothing, Shoes & Jewelry,N,New Balance],[Clothing, Shoes & Jewelry,Girls],[Clothing, Shoes & Jewelry,Boys]]"
236407,"[[Clothing, Shoes & Jewelry,Women],[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Exotic Apparel,Women,Dresses]]"
179358,"[[Clothing, Shoes & Jewelry,Women],[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Exotic Apparel,Women,Dresses]]"
236408,"[[Clothing, Shoes & Jewelry,Women,Shoes,Sandals]]"
72133,"[[Clothing, Shoes & Jewelry,K,Kenneth Cole New York],[Clothing, Shoes & Jewelry,Kenneth Cole],[Clothing, Shoes & Jewelry,Men,Watches,Wrist Watches]]"
48090,"[[Clothing, Shoes & Jewelry,Women],[Clothing, Shoes & Jewelry,Men,Watches,Wrist Watches]]"
163668,"[[Clothing, Shoes & Jewelry,K,Kenneth Cole New York],[Clothing, Shoes & Jewelry,Women,Accessories,Sunglasses & Eyewear Accessories,Sunglasses],[Clothing, Shoes & Jewelry,Men,Accessories,Sunglasses & Eyewear Accessories,Sunglasses]]"
198099,"[[Sports & Outdoors,Clothing,Men,Shirts],[Clothing, Shoes & Jewelry,Men,Clothing,Active,Active Shirts & Tees]]"
101390,"[[Clothing, Shoes & Jewelry,ASICS],[Clothing, Shoes & Jewelry,Women,Shoes,Athletic,Running]]"
9454,"[[Clothing, Shoes & Jewelry,Shoes & Accessories: International Shipping Available],[Clothing, Shoes & Jewelry,P,Puma],[Clothing, Shoes & Jewelry,Men,Shoes,Fashion Sneakers],[Clothing, Shoes & Jewelry,Men,Surf, Skate & Street,Shoes,Fashion Sneakers]]"
83407,"[[Clothing, Shoes & Jewelry,Women,Shoes,Sandals]]"
159994,"[[Clothing, Shoes & Jewelry,Women,Shoes,Sandals]]"
34119,"[[Clothing, Shoes & Jewelry,Shoes & Accessories: International Shipping Available],[Clothing, Shoes & Jewelry,N,New Balance],[Clothing, Shoes & Jewelry,Women,Shoes,Athletic,Running]]"
236409,"[[Clothing, Shoes & Jewelry,Women,Shoes,Slippers]]"
207026,"[[Clothing, Shoes & Jewelry,ASICS],[Clothing, Shoes & Jewelry,Women,Shoes,Athletic,Running],[Clothing, Shoes & Jewelry,Women,Shoes,Athletic,Trail Running]]"
47859,"[[Clothing, Shoes & Jewelry,Women,Maternity,Intimates,Nursing & Maternity Bras],[Clothing, Shoes & Jewelry,Women,Petite]]"
136710,"[[Clothing, Shoes & Jewelry,Women,Maternity,Intimates,Nursing & Maternity Bras],[Clothing, Shoes & Jewelry,Women,Petite]]"
58124,"[[Clothing, Shoes & Jewelry,Girls,Clothing,Jackets & Coats,Jackets]]"
236411,"[[Clothing, Shoes & Jewelry,Girls,Clothing,Clothing Sets,Pant Sets]]"
236412,"[[Clothing, Shoes & Jewelry,Baby,Baby Girls,Clothing,Clothing Sets,Pant Sets]]"
236413,"[[Clothing, Shoes & Jewelry,Baby,Baby Girls,Clothing,Clothing Sets,Pant Sets]]"
36974,"[[Clothing, Shoes & Jewelry,Women,Clothing,Tops & Tees,Tanks & Camis],[Clothing, Shoes & Jewelry,Women,Petite,Tops & Tees,Tanks & Camis]]"
21721,"[[Clothing, Shoes & Jewelry,Women,Clothing,Tops & Tees,Blouses & Button-Down Shirts]]"
71551,"[[Clothing, Shoes & Jewelry,Women,Clothing,Lingerie, Sleep & Lounge,Intimates,Lingerie Sets]]"
176084,"[[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Band & Music Fan,Accessories],[Clothing, Shoes & Jewelry,Novelty, Costumes & More,Costumes & Accessories,Masks,Men]]"
44341,"[[Clothing, Shoes & Jewelry,Women,Accessories,Belts]]"
16937,"[[Clothing, Shoes & Jewelry,Women,Accessories,Belts]]"
